timestamp,TP9,AF7,AF8,TP10,noise
1657000015.2423964,248.79310465231538,449.84077652031556,-487.8587295198813,0.45626779459416866,0.0
1657000015.2423964,-97.25235844776034,460.9445394887589,-653.9757358017378,0.18325509782880545,0.0
1657000015.2424183,44.59830697160214,13.003632145933807,-972.9087941730395,-1.9971065763384104,0.0
1657000015.2424183,317.4015693394467,436.8857630738057,-496.5184678672813,-0.9574143886566162,0.0
1657000015.2424393,83.43342811148614,63.47919189790264,-23.31453632377088,-1.929788377135992,0.0
1657000015.2424393,-97.55155044421554,445.0013459776528,322.9590606736019,-2.7563062673434615,0.0
1657000015.24246,37.219484359025955,50.27921500429511,40.149695974309,-2.2327202735468745,0.0
1657000015.24246,354.6434930982068,409.71912979567423,436.96991082280874,-0.9948133882135153,0.0
1657000015.2509708,117.59741420671344,1.9092189273796976,906.3778439112939,-1.6343362806364894,0.0
1657000015.2509708,-90.22134653106332,414.4688027394004,1272.379413174931,1.3613235838711262,0.0
1657000015.2517004,17.31199689488858,91.87438231147826,1064.502683987841,1.1780684860423207,0.0
1657000015.2517004,369.49089592229575,428.3999300743453,1436.632079328876,0.7367602912709117,0.0
1657000015.2653055,136.9139974778518,-45.097583615686744,1813.585945612751,-2.501993070356548,0.0
1657000015.2653055,-124.27687552757561,435.0045933960937,2258.3385882433504,-0.605863792821765,0.0
1657000015.280988,-12.435167352668941,155.27316636033356,2110.1618820489384,0.08975759893655777,0.0
1657000015.280988,395.1466096183285,401.30809479532763,2386.2244672281668,0.33285109605640173,0.0
1657000015.2816944,156.06602515093982,869.5342194978148,2720.603312416468,-1.002293188124895,0.0
1657000015.2816944,-155.78927255421877,469.6921654851176,2292.8578648343682,1.163108886219561,0.0
1657000015.295314,-57.13071172311902,241.02533244434744,2208.786783780437,2.569311269558966,0.0
1657000015.295314,412.0172983184457,433.09724441869184,2432.894678775221,-0.28049249667674303,0.0
1657000015.310984,198.15859915222973,801.6438156021759,2679.670107401442,-4.345763748511672,0.0
1657000015.310984,-175.88001511618495,458.9736122121103,2276.6790576260537,-0.684401691891253,0.0
1657000015.3116946,-81.38022303581238,296.2973138894886,2263.759573229123,-3.171435162425041,0.0
1657000015.3116946,-558.9149587280117,423.9195299274288,2421.3982263114303,-0.964894188567996,0.0
1657000015.325297,-748.0678787869401,753.7394370697439,2618.9864907204174,0.2056944975629449,0.0
1657000015.325297,-1170.0744498870336,414.1808304428123,2226.332524422556,-0.12715659849345684,0.0
1657000015.3409708,-1101.6305407979526,369.8087874185294,2310.929061420262,0.8938360894098878,0.0
1657000015.3409708,-1532.3791280444711,465.5371366343461,2472.0046825618483,1.9821469765156507,0.0
1657000015.3416953,-1688.710686092265,702.0502797821537,2567.901327275671,-1.7203539796173573,0.0
1657000015.3416953,-2163.2404121700674,409.96596319274977,2241.264074995648,0.6956213917583227,0.0
1657000015.3552876,-2112.785421867855,431.6611228357069,2385.6092536854558,-1.4623008826747537,0.0
1657000015.3552876,-2543.530269214418,502.8220692425966,2500.470931074582,-2.056944975629449,0.0
1657000015.3709686,-2638.131038593594,647.0793602834456,2502.3090919028036,-2.5169526701793075,0.0
1657000015.3709686,-3099.675832025241,344.9496724130586,2153.5316318850964,1.4361215829849243,0.0
1657000015.3717003,-3134.9393487074412,434.77458954881877,2393.913701537065,-0.07479799911379814,0.0
1657000015.3717003,-3544.9352310998365,564.4313111626543,2568.9092303137295,1.20798768568784,0.0
1657000015.385296,-3628.207843513228,650.6004760917276,2521.842589371372,-0.06731819920241833,0.0
1657000015.385296,-4050.749220306985,309.6506266812794,2119.7378958854824,0.6245632926002145,0.0
1657000015.4009798,-4077.597962088883,374.14520141715184,2323.528784370981,0.13463639840483665,0.0
1657000015.4009798,-3623.682564566843,643.8873556712642,2649.1450439631008,2.045725275762379,0.0
1657000015.4016955,-3654.3460043035448,733.1643774635158,2590.092023662757,0.40390919521450996,0.0
1657000015.4016955,-3918.869128169492,1134.201329512056,2951.4935159808956,0.2767525967210531,0.0
1657000015.4153163,-3998.297123428434,1175.6842998205684,3098.2023114426993,0.7367602912709117,0.0
1657000015.4153163,-3786.6187859363854,780.2048391061835,2754.9767329092138,0.7778991907835007,0.0
1657000015.4309952,-3774.6922449776903,973.1481477702036,2855.5781717672944,-1.8736898778006434,0.0
1657000015.4309952,-3787.093753230758,1025.7984593464062,2865.305651552044,1.5109195820987225,0.0
1657000015.431707,-3863.5522679248825,982.8961970047094,2890.340541855432,-0.3104116963222623,0.0
1657000015.431707,-3846.1467735311016,842.3021379704587,2825.3635200252756,-2.090604075230658,0.0
1657000015.4616885,-3858.697877782397,1144.173772743903,3040.289960628841,-0.033659099601209164,0.0
1657000015.4616885,-3691.2419873164035,995.383722956758,2838.157717773691,-2.367356671951711,0.0
1657000015.4623983,-3831.16286435863,870.8693637819961,2790.999449282419,0.725540591403842,0.0
1657000015.4623983,-3904.4592936402187,874.5101563888602,2825.4644973240793,0.28423239663243294,0.0
1657000015.4631371,-3920.941032744944,1250.682383581996,3132.8263052324764,-0.38894959539175034,0.0
1657000015.4631371,-3610.45266847359,904.9753814279102,2736.3950399793684,-0.7218006914481521,0.0
1657000015.4752717,-3776.530405805912,743.4397525917739,2635.8197804209776,0.886356289498508,0.0
1657000015.4752717,-3998.132567830384,956.017536023166,2913.785974677652,0.44504809472709894,0.0
1657000015.5074253,-3965.4383624177426,1327.8252999680117,3219.113277010154,1.5370988817885518,0.0
1657000015.5074253,-3580.2492364314385,870.7627766332589,3687.894776856061,-1.0359522877261043,0.0
1657000015.5081372,-3753.9189706738107,654.5535503448918,3533.195685138926,0.011219699867069721,0.0
1657000015.5081372,-4056.1571156429127,948.5788750112988,3881.6664733602665,2.01954597607255,0.0
1657000015.5088696,-4033.646657809615,1401.8715791907161,4268.325380029157,0.3665101956576109,0.0
1657000015.5088696,-4493.194344664924,1777.2154185436666,4600.095644998364,-1.5109195820987225,0.0
1657000015.5096138,-4711.985971872695,1589.1938182213344,4431.667380543891,-1.7203539796173573,0.0
1657000015.5096138,-5075.853928211611,1987.0312858577818,4883.886733436026,0.34407079592347145,0.0
1657000015.5203383,-5025.2755212108605,2415.8987034265883,5267.460222641472,0.5011465940624475,0.0
1657000015.5203383,-5460.487679054495,2773.0815885947086,5577.217436471488,-2.1429626746103168,0.0
1657000015.5353146,-5664.450602937955,2559.76330497209,5388.776967354119,0.9536744887009263,0.0
1657000015.5353146,-6080.366746960208,3001.0135312941857,4906.565486767329,2.2028010739013553,0.0
1657000015.5509613,-6031.445115639828,3465.810167737305,5326.371126743499,1.2416467852890491,0.0
1657000015.5509613,-6405.771702204831,3715.239055382088,5548.091095616575,-0.7704193908721209,0.0
1657000015.551694,-6618.744045081548,3471.650021518115,5335.442254086025,1.002293188124895,0.0
1657000015.551694,-7103.0592193934135,3045.2752472697757,4954.305309701711,-0.7778991907835007,0.0
1657000015.5653152,-7052.144221396651,3532.4439652478322,5409.352026960347,1.0583916874602437,0.0
1657000015.5653152,-7354.668468712363,3707.482502873987,5541.673427292611,0.7143208915367723,0.0
1657000015.5809755,-7556.394932422321,3415.686158581171,5287.6051937527955,4.237306649796665,0.0
1657000015.5809755,-7136.733278594445,3065.582904029172,4975.682577848434,2.580530969426036,0.0
1657000015.5816944,-7074.811755028088,2617.0567023432814,4505.782847915776,1.331404384225607,0.0
1657000015.5816944,-7314.060634993482,2696.095748006832,4531.244086814113,1.1182300867512822,0.0
1657000015.595312,-7555.8863060283475,2388.4010890023783,4265.260532015469,0.4899268941953778,0.0
1657000015.595312,-7165.362212755252,2077.181574289687,3998.2092357794754,-0.9349749889224768,0.0
1657000015.6109772,-7107.188068944495,1691.1117018638179,3569.268890161533,1.1780684860423207,0.0
1657000015.6109772,-7300.002351060044,1695.8875541072339,3548.643341905903,2.7226471677422523,0.0
1657000015.6117022,-7549.969784298446,1380.5298400935717,3252.314238866791,1.4024624833837152,0.0
1657000015.6117022,-7194.469854110386,1140.3235457395203,3057.390653176233,-0.08975759893655777,0.0
1657000015.625337,-7124.2981112417765,725.0300950598903,2618.9247823711485,-0.17577529791742563,0.0
1657000015.625337,-7300.095848558936,697.740045083221,2557.1154558034614,2.9096421655267477,0.0
1657000015.6409817,-7528.678533850703,385.5537662319839,2252.109784867149,2.337437472306192,0.0
1657000015.6409817,-7207.432347356807,159.20006131380796,2071.6035135057755,0.6582223922014236,0.0
1657000015.641703,-7155.043828777503,-233.68764873128384,1655.6929793334566,-0.7367602912709117,0.0
1657000015.641703,-7295.233978616539,-276.03827582951635,1580.0273234299384,-0.8302577901631594,0.0
1657000015.6553175,-7507.690215299372,-643.0963668306358,1240.0124490084127,2.7525663673877716,0.0
1657000015.6553175,-7217.496418137569,-792.4305720613338,1116.4461544724181,0.8227779902517796,0.0
1657000015.6709683,-7172.411924171727,-1182.1206676443107,718.2365667903796,-1.8811696777120233,0.0
1657000015.6709683,-7265.408276469912,-1256.8251692592166,613.6502645295113,0.321631396189332,0.0
1657000015.6717012,-7489.820973311085,-1646.232902395539,236.52062294771895,1.2977452846243978,0.0
1657000015.6717012,-7234.127753240522,-1791.8496470702812,130.42340110475197,2.703947667963803,0.0
1657000015.6853087,-7186.331831806805,-2113.967230253853,-224.81099618645385,0.23187379725277424,0.0
1657000015.6853087,-7239.894678972196,-2238.116949182935,-373.47575932508335,2.490773370489478,0.0
1657000015.70096,-7478.388099146541,-2650.3754710485227,-763.4968360541388,1.409942283295095,0.0
1657000015.70096,-7244.842566613574,-2738.6146706030704,-822.4339194558561,0.08975759893655777,0.0
1657000015.701696,-7195.842397394124,-3082.7266054260544,-1185.4734879545867,1.3912427835166454,0.0
1657000015.701696,-7225.85135463858,-3216.169975745026,-1361.1889474727213,-1.6679953802376986,0.0
1657000015.7152958,-7461.839041842613,-3634.69656993635,-1770.3171730753966,4.095190451480448,0.0
1657000015.7152958,-7258.272547354456,-3713.7617948995903,-1802.2259994973429,-1.0696113873273134,0.0
1657000015.7309742,-7208.139188448433,-4041.7360614137724,-2142.3773802672513,0.5834243930876255,0.0
1657000015.7309742,-7205.637195378076,-4221.838423579931,-2350.2372799045406,2.0681646754965186,0.0
1657000015.731707,-7457.05196989933,-4626.53860763507,-2760.6370714921504,2.584270869381726,0.0
1657000015.731707,-7262.786606600974,-4682.472551372368,-2778.5362326800823,-0.9723739884793758,0.0
1657000015.7453094,-7203.8981418986805,-5018.55118109053,-3126.417986658402,-0.9574143886566162,0.0
1657000015.7453094,-7198.759519359563,-5187.30294689117,-3322.433623136021,2.4346748711541295,0.0
1657000015.7609873,-7454.138587833848,-5588.958852382377,-3719.758724478539,2.614190069027245,0.0
1657000015.7609873,-7280.4464141917415,-5642.97048754245,-3736.984703674447,0.2131742974743247,0.0
1657000015.7617393,-7230.544929082971,-5986.528917171992,-4083.6921290666796,-1.1892881859093904,0.0
1657000015.7617393,-7203.647568601649,-6177.039420914836,-4305.883325334173,2.1953212739899755,0.0
1657000015.775323,-7467.071161880624,-6591.396026655566,-4722.798022644594,2.3972758715972304,0.0
1657000015.775323,-7285.312024034094,-6604.657711898442,-4693.940954586491,0.49366679415106773,0.0
1657000015.7909904,-7204.41050819261,-6937.613525153603,-5032.805809771642,-0.3814697954803705,0.0
1657000015.7909904,-7170.732709091622,-7153.357133897487,-5283.794235697947,-1.529619081877172,0.0
1657000015.7917044,-7453.3345093433745,-7577.744151319377,-5694.545577881392,0.44504809472709894,0.0
1657000015.7917044,-7278.344590416644,-7596.484789997339,-5685.928848383483,1.286525584757328,0.0
1657000015.8052907,-7222.844475074206,-7919.915078065358,-6008.89164895704,-0.08227779902517796,0.0
1657000015.8052907,-7142.459065426607,-8152.252622912638,-6286.2688089706935,-0.007479799911379814,0.0
1657000015.8209634,-7450.70909957448,-8566.493291754741,-6689.207500146702,1.4136821832507849,0.0
1657000015.8209634,-7291.595055959653,-8578.603087811265,-6657.616565220989,0.4226086949929595,0.0
1657000015.8216932,-7220.843628597911,-8893.083795285318,-6994.345937531441,2.6403693687170744,0.0
1657000015.8216932,-7161.536295100581,-9127.029497113544,-7261.816102562472,0.3253712961450219,0.0
1657000015.8516977,-7467.654586273711,-9524.380777755752,-7658.972908406984,4.02787225227803,0.0
1657000015.8516977,-7304.479011307005,-9541.576837752014,-7640.307067728136,2.206540973857045,0.0
1657000015.8523958,-7216.426806750242,-9887.068795658648,-7997.388975597452,-0.38894959539175034,0.0
1657000015.8523958,-7147.343374768738,-10131.736790659837,-8253.766597359907,0.6470026923343539,0.0
1657000015.8531823,-7461.046183052007,-10521.828925488051,-8635.601033085957,3.1938745621591806,0.0
1657000015.8531823,-7315.724890473764,-10519.67848301353,-8614.717431733385,2.692727968096733,0.0
1657000015.8652656,-7230.26817648625,-10873.854488617275,-8978.306765525602,-0.018699499778449535,0.0
1657000015.8652656,-7163.163151581306,-11081.658289755229,-9210.913583169691,2.139222774654627,0.0
1657000015.8810132,-7474.584620891605,-11507.922736954875,-9626.448257396463,-1.694174679927528,0.0
1657000015.8810132,-7331.230515690055,-11478.16435300745,-9561.46001586644,4.132589451037347,0.0
1657000015.8817196,-7209.91190102743,-11850.886522491463,-9942.499722851906,1.9223085772246122,0.0
1657000015.8817196,-7145.731477887835,-12078.35845749639,-10202.61724457005,0.5983839929103851,0.0
1657000015.9116611,-7472.995163410436,-12476.53999592876,-10599.557136217132,2.3636167719960213,0.0
1657000015.9116611,-7339.619111290667,-12453.60692940047,-10542.202030496672,0.28797229658812284,0.0
1657000015.912387,-7222.5078840781935,-12837.657255850267,-10939.514042189345,0.5198460938408971,0.0
1657000015.912387,-7131.351562558208,-13071.10181108443,-11202.227054476738,-1.0247325878590345,0.0
1657000015.913134,-7474.595840591472,-13485.99696241878,-11611.022428983357,0.3665101956576109,0.0
1657000015.913134,-7342.214601859916,-13445.69206059631,-11535.180997781921,1.6231165807694197,0.0
1657000015.9252915,-7219.007337719668,-13819.667096565478,-11926.497949845623,3.61648325715214,0.0
1657000015.9252915,-7124.391608740669,-14054.558993082494,-12185.078372681979,0.8489572899416089,0.0
1657000015.940977,-7482.165398101788,-14447.26905787969,-12584.50903769955,-0.39268949534744024,0.0
1657000015.940977,-7353.112670330796,-14397.64432536764,-12503.611261758022,1.7053943797945976,0.0
1657000015.941715,-7220.996964496095,-14817.219961496536,-12904.50235770829,-0.17951519787311554,0.0
1657000015.941715,-7111.077564898413,-15054.423116186168,-13180.705189135857,2.3486571721732616,0.0
1657000015.9553368,-7491.556286890525,-15426.021445733495,-13551.693914990406,-0.12341669853776693,0.0
1657000015.9553368,-7373.81301658554,-15363.60251547303,-13447.85185282072,-0.4787071943283081,0.0
1657000015.971001,-7216.830715945456,-15794.31557366997,-13877.304564732593,2.6029703691601753,0.0
1657000015.971001,-7115.112916950602,-16028.788601391949,-14143.054375784006,-1.2827856848016381,0.0
1657000015.9717152,-7495.258787846658,-16408.128523847554,-14523.890258221887,1.4772604824975133,0.0
1657000015.9717152,-7380.204505609814,-16351.020251524169,-14429.719577337615,-0.6956213917583227,0.0
1657000015.9853296,-7195.580604397226,-16778.004629465286,-14861.225494325161,0.22065409738570452,0.0
1657000015.9853296,-7089.472162854392,-17029.554040384945,-15132.457998711616,3.066717963665724,0.0
1657000016.000754,-7491.387991392519,-17404.933408787474,-15522.007848046254,3.055498263798654,0.0
1657000016.000754,-7384.5652289581485,-17326.612423915416,-15404.960199133027,-1.447341282851994,0.0
1657000016.015983,-7189.540665968787,-17770.3029349586,-15860.681968333665,-0.5722046932205558,0.0
1657000016.015983,-7091.413170931395,-17995.564589089714,-16118.405954080168,0.6357829924672842,0.0
1657000016.0167117,-7500.259034087416,-18364.294415371027,-16479.124914656393,-2.584270869381726,0.0
1657000016.0167117,-7388.211631414946,-18300.91433082195,-16385.34692326747,2.857283566147089,0.0
1657000016.0309927,-7187.195748696569,-18757.97872410668,-16854.34907721076,0.9312350889667869,0.0
1657000016.0309927,-7079.187437976245,-18989.616907662246,-17113.684959838167,-0.28049249667674303,0.0
1657000016.0317237,-7512.989653536584,-19347.602001370862,-17464.459526432212,3.104116963222623,0.0
1657000016.0317237,-7398.283181995619,-19256.292343952693,-17334.93183136685,2.4421546710655093,0.0
1657000016.0616868,-7170.7177494918,-18774.69981680857,-16870.322189921513,-0.321631396189332,0.0
1657000016.0616868,-7066.004290632438,-19010.01432202058,-17135.458657380193,0.605863792821765,0.0
1657000016.0624187,-7503.0003807549365,-19352.131020217203,-17475.21173880482,0.003739899955689907,0.0
